business_id,valoreOP1,valoreOP2,valoreOP3,user_id,vlutente,valoretext,date,stars,valorelib,indice,cum,cum2,cum3
K7lWdNUhCbcnEvI0NhGewg,0.06525780832797395,0.06667304986753042,0.06250844325488066,qe1GaPBOSOXqCVIuQRYvKA,0.01511580895074438,0.058567741935483864,2010-12-18,0.0,0.11713548387096771,1,0.06525780832797395,0.06667304986753042,0.06250844325488066
K7lWdNUhCbcnEvI0NhGewg,0.43527035514625523,0.5030705237298772,0.47257145024232533,C2C0GPKvzWWnP57Os9eQ0w,0.1343228337387874,0.32809,2010-12-18,0.5,0.15617999999999999,2,0.46789925931024223,0.5364070486636423,0.5038256718697657
K7lWdNUhCbcnEvI0NhGewg,0.4996017705479992,0.5157805178575474,0.5183344030686672,RHeE9X2yqg7TNeKzCNdJLA,0.006092795115915095,0.49403750000000013,2010-12-18,0.5,0.48807500000000004,3,0.7335514002031203,0.7839840421893686,0.77024723900355
K7lWdNUhCbcnEvI0NhGewg,0.3671919935436365,0.41824901938692727,0.39770087366575874,oxJ4R-1TqBjegZHU6h1bKg,0.0007925280804244039,0.36316875000000004,2010-12-19,0.5,0.22633750000000005,4,0.7339676936451967,0.8102410404816116,0.7828244931675337
K7lWdNUhCbcnEvI0NhGewg,0.7257105310899175,0.776422491828287,0.7560132192189407,P3TLKyqjlDZW6yelrQ5NEA,0.0018274617385394265,0.7206833333333333,2010-12-21,1.0,0.4413666666666667,5,1.0926943779125158,1.1815430120690928,1.1474254658027077
K7lWdNUhCbcnEvI0NhGewg,0.4543417838109383,0.46905486399955293,0.47137738731886736,MlnuJ7T14CE0JDK2ZIOx5g,0.008820799855509875,0.4480666666666666,2010-12-21,0.5,0.3961333333333333,6,1.0006889727671961,1.0598263700340993,1.0450901202202212
K7lWdNUhCbcnEvI0NhGewg,0.6165432469292259,0.6365089435810515,0.6396606151186066,f_T_2Kt3tQp5Pn6S1CMAGw,0.00035042049831623956,0.6131763157894736,2010-12-22,1.0,0.22635263157894742,7,1.116887733312824,1.1664221285981011,1.162205675228717
K7lWdNUhCbcnEvI0NhGewg,0.1539386976487151,0.16256279547870803,0.14805375762179213,1GgldkdtUkRfl3_84w3-Aw,0.0076062599921638,0.13918695652173918,2010-12-23,0.0,0.2783739130434783,8,0.7123825643051271,0.7457738597777586,0.7291565952361507
K7lWdNUhCbcnEvI0NhGewg,0.22902542682769206,0.2806014755070151,0.2505825995451886,3nDUQBjKyVor5wV0reJChg,0.14789754608939987,0.15013947368421054,2010-12-23,0.0,0.30027894736842103,9,0.5852167089802556,0.6534884053958944,0.6151608971632639
K7lWdNUhCbcnEvI0NhGewg,0.1567941740517968,0.16187168472356817,0.16267319173556574,5ibmaXUNVp1zblKOmoh8xA,0.0038131778956760343,0.15539999999999998,2010-12-25,0.0,0.3108,10,0.4494025285419246,0.48861588742151535,0.47025364031719774
