business_id,valoreOP1,valoreOP2,valoreOP3,user_id,vlutente,valoretext,date,stars,valorelib
4JNXUYY8wbaaDmk3BPzlWw,0.4655696260351394,0.4782015076721221,0.4983316363114198,CZs1Eq7t1fqpXV1yox-CVg,0.006529878748228413,0.4578437499999999,2017-10-25,0.5,0.4156875
4JNXUYY8wbaaDmk3BPzlWw,0.7144739662172911,0.8362196585107163,0.8000551864509549,Zqk-ye_OHeH_sS1JsdsLgg,0.0034301017236781917,0.7012214285714287,2013-10-15,1.0,0.40244285714285716
4JNXUYY8wbaaDmk3BPzlWw,-0.25128847386143405,-0.2594260205237423,-0.2607105674468159,RmThjWcv7x5Z_vVuOlRNwQ,1.5071849388093028e-05,-0.25,2017-04-03,-0.5,0.0
4JNXUYY8wbaaDmk3BPzlWw,0.39364630181830934,0.40639386281968637,0.4084061204374347,hBl_w9Rmn_Bz0HiMzwaknA,0.004398468046987958,0.3899187500000001,2012-12-26,0.5,0.27983749999999996
4JNXUYY8wbaaDmk3BPzlWw,0.7261764113454691,0.7496923901788228,0.7534044891082662,eZ5I1bHkdXoGOFKn_oOFFQ,0.0004207557954707397,0.7221599999999999,2015-10-21,1.0,0.44432
4JNXUYY8wbaaDmk3BPzlWw,-0.17351135209681023,-0.17913021993595582,-0.18001718251736418,TDFkVg2kyY4ICVu6TPBnZg,0.0001406705943054476,-0.17259999999999998,2017-11-24,-0.5,0.1548
4JNXUYY8wbaaDmk3BPzlWw,0.6813062792865149,0.7033692157746992,0.7068519456877744,SuyRUCI27QjQnQk7RNCu6Q,0.0008000640051193386,0.6772812500000001,2012-02-21,1.0,0.35456249999999995
4JNXUYY8wbaaDmk3BPzlWw,0.7002122951049434,0.7491424633974659,0.7294502817313822,YAK6gbuqYey8SCphsZbK_w,0.003558212443493858,0.6941625,2016-09-06,1.0,0.388325
4JNXUYY8wbaaDmk3BPzlWw,0.09444916159065225,0.10104917904825149,0.09839297026520852,JXHrhT72U6sZJQSkFfNzjw,0.023960472567789992,0.0917675,2013-10-08,0.0,0.18353500000000003
4JNXUYY8wbaaDmk3BPzlWw,0.47846469303606265,0.49395895230716197,0.49640478812205,DK9eq2zjoESaXpXK7zZIUw,0.020349508651429815,0.4665250000000001,2017-04-23,0.5,0.43305000000000005
4JNXUYY8wbaaDmk3BPzlWw,0.5957956350751171,0.6150894558665029,0.6181350688946534,zXElBzIpoR7iisptOcs1jQ,0.0016893031191305141,0.59175,2011-01-10,0.5,0.6835
4JNXUYY8wbaaDmk3BPzlWw,-0.06310289061438988,-0.06253202804045062,-0.06258907613229607,-j_IieSxPtLgds9ofQUbKQ,0.0009369666370790952,-0.05996250000000003,2016-06-13,-0.5,0.380075
