business_id,valoreOP1,valoreOP2,valoreOP3,user_id,vlutente,valoretext,date,stars,valorelib
4JNXUYY8wbaaDmk3BPzlWw,-0.019782515236758558,-0.02063758773262747,-0.02146944104070858,CZs1Eq7t1fqpXV1yox-CVg,51.99000000000001,0.9156874999999998,2017-10-25,0.5,0.4156875
4JNXUYY8wbaaDmk3BPzlWw,-0.01978142607707367,-0.020634097986394817,-0.021463615894997456,Zqk-ye_OHeH_sS1JsdsLgg,27.309999999999995,1.4024428571428573,2013-10-15,1.0,0.40244285714285716
4JNXUYY8wbaaDmk3BPzlWw,-0.019790084959889098,-0.020645053264558566,-0.021476805210715044,RmThjWcv7x5Z_vVuOlRNwQ,0.12,-0.5,2017-04-03,-0.5,0.0
4JNXUYY8wbaaDmk3BPzlWw,-0.01978566644779267,-0.020640695569756007,-0.021472506681734282,hBl_w9Rmn_Bz0HiMzwaknA,35.02,0.7798375000000002,2012-12-26,0.5,0.27983749999999996
4JNXUYY8wbaaDmk3BPzlWw,-0.019789029629121657,-0.020644012459577032,-0.02147577853707716,eZ5I1bHkdXoGOFKn_oOFFQ,3.35,1.4443199999999998,2015-10-21,1.0,0.44432
4JNXUYY8wbaaDmk3BPzlWw,-0.019790111459474957,-0.020645079399398858,-0.02147683099071407,TDFkVg2kyY4ICVu6TPBnZg,1.12,-0.34519999999999995,2017-11-24,-0.5,0.1548
4JNXUYY8wbaaDmk3BPzlWw,-0.01978845894453496,-0.020643449630008526,-0.021475223349226358,SuyRUCI27QjQnQk7RNCu6Q,6.37,1.3545625000000001,2012-02-21,1.0,0.35456249999999995
4JNXUYY8wbaaDmk3BPzlWw,-0.01978309061249317,-0.02063753583436978,-0.021468778901859498,YAK6gbuqYey8SCphsZbK_w,28.330000000000002,1.388325,2016-09-06,1.0,0.388325
4JNXUYY8wbaaDmk3BPzlWw,-0.01978402758775366,-0.020638543920053598,-0.0214698561669886,JXHrhT72U6sZJQSkFfNzjw,190.77,0.183535,2013-10-08,0.0,0.18353500000000003
4JNXUYY8wbaaDmk3BPzlWw,-0.019766540049056536,-0.02062183243063842,-0.02145389965351474,DK9eq2zjoESaXpXK7zZIUw,162.02000000000004,0.9330500000000002,2017-04-23,0.5,0.43305000000000005
4JNXUYY8wbaaDmk3BPzlWw,-0.01978736110046153,-0.020642366896882924,-0.021474155316716148,zXElBzIpoR7iisptOcs1jQ,13.450000000000001,1.1835,2011-01-10,0.5,0.6835
4JNXUYY8wbaaDmk3BPzlWw,-0.019790295889715148,-0.020645245859320704,-0.02147697996829545,-j_IieSxPtLgds9ofQUbKQ,7.46,-0.11992500000000006,2016-06-13,-0.5,0.380075
4JNXUYY8wbaaDmk3BPzlWw,-0.019771024130084802,-0.020627591455822714,-0.021460899002202716,CFyvX-AZh6cunAMu_zoF_w,37.53,1.1404,2011-04-24,1.0,0.1404
4JNXUYY8wbaaDmk3BPzlWw,-0.019777219863759576,-0.020632365246213036,-0.02146428946166945,PGJ4eb-8tmvea3XzqIdc_Q,89.57000000000001,0.9148461538461539,2015-07-25,0.5,0.4148461538461539
4JNXUYY8wbaaDmk3BPzlWw,-0.019774336782489632,-0.02062811764471406,-0.02145871439300029,7zphSXBrxDGChNlNkoGSng,70.13000000000001,1.2979000000000003,2010-07-07,1.0,0.29790000000000005
4JNXUYY8wbaaDmk3BPzlWw,-0.01978976591327508,-0.020644738609366664,-0.021476494827697756,DoE5j2k9gIWH_UXPFTM4Ww,1.23,0.6765500000000002,2016-01-31,0.5,0.17655
4JNXUYY8wbaaDmk3BPzlWw,-0.019715351465831255,-0.020561745851794377,-0.021385156700940433,jUZW1alRK8QvdZ-pH1OquQ,167.66000000000003,1.2477222222222224,2013-11-02,1.0,0.24772222222222226
4JNXUYY8wbaaDmk3BPzlWw,-0.019789605189132198,-0.020644580097463505,-0.021476338467961487,UUZR2SHkLBeJSUNzosbFcw,0.72,1.48305,2016-08-19,1.0,0.48305
