business_id;valoreOP1;valoreOP2;valoreOP3;user_id;vlutente;valoretext;date;stars;valorelib
K7lWdNUhCbcnEvI0NhGewg;-0.019775160271446213;-0.020630334002544437;-0.021462285796848724;Jt4u7qnfrk35buainfOuGA;59.11;1.6006;2013-12-31;1.0;0.6006
K7lWdNUhCbcnEvI0NhGewg;-0.01979078007819668;-0.02064573881511733;-0.021477481453333613;__8oO2ZtBkRToIVo6VbqpA;3.48;-1.1310636363636364;2017-05-28;-1.0;-0.13106363636363635
K7lWdNUhCbcnEvI0NhGewg;-0.0196831008488354;-0.020539541704436948;-0.021372726214931692;cvzKVWaGFysF1iZ1RUvsBg;510.76000000000005;1.3544;2011-09-16;1.0;0.35440000000000005
K7lWdNUhCbcnEvI0NhGewg;-0.019555146966006687;-0.020392292724490613;-0.021206706089328176;3wB-JjsUjkvdNUDRnChsVg;1940.3400000000001;0.7130894736842106;2012-01-06;0.5;0.21308947368421052
K7lWdNUhCbcnEvI0NhGewg;-0.01978089499301161;-0.02063598979024306;-0.02146786479410112;XuCbLgo9j1q5dDh9251vkg;54.23;1.0687666666666669;2011-06-15;1.0;0.06876666666666668
K7lWdNUhCbcnEvI0NhGewg;-0.019734325714457546;-0.020590061500653123;-0.021422560087649645;3EAHMMsNnN4rrQVPPuzdnw;198.76999999999998;1.807;2015-05-31;1.0;0.807
K7lWdNUhCbcnEvI0NhGewg;-0.019754789049555743;-0.020608907600695225;-0.021439832868074937;w-hrD3-YJXbDUlvBwrpWtA;465.8;0.09405263157894739;2011-05-18;0.0;0.09405263157894737
K7lWdNUhCbcnEvI0NhGewg;-0.019782833114056597;-0.020637901234598077;-0.02146975028616227;zZtC3Sx0wUCT0ilBKnkyHg;48.019999999999996;0.9478;2011-06-22;0.5;0.4478
K7lWdNUhCbcnEvI0NhGewg;-0.019788489281814092;-0.02064334422812797;-0.021474985894134546;SuyRUCI27QjQnQk7RNCu6Q;6.37;1.2071565217391305;2011-04-13;1.0;0.2071565217391305
K7lWdNUhCbcnEvI0NhGewg;-0.01978685783182721;-0.020641870555339725;-0.021473665714161427;rTP_xCgLW691is5U9Pw3OA;15.92;1.2035923076923076;2015-12-08;1.0;0.20359230769230768
K7lWdNUhCbcnEvI0NhGewg;-0.01978831238428702;-0.02064330508704537;-0.02147508076876936;LPSNKZWCOweiPHNiJgafng;45.28;0.11812258064516135;2011-01-19;0.0;0.11812258064516129
K7lWdNUhCbcnEvI0NhGewg;-0.019790238678399685;-0.020645204867256517;-0.021476954755054622;Tssd_-cBJt4Do4EsXgjyXw;0.66;-0.93778;2017-11-21;-1.0;0.06222000000000001
K7lWdNUhCbcnEvI0NhGewg;-0.01979101699688579;-0.020645972472809637;-0.02147771193858028;Oo7Y2TGRJf3NXYRPoiifRQ;3.48;-1.4739624999999998;2017-04-01;-1.0;-0.47396249999999995
K7lWdNUhCbcnEvI0NhGewg;-0.019784605401041988;-0.020639649127467186;-0.021471474447328553;DK9eq2zjoESaXpXK7zZIUw;162.02000000000004;0.2145111111111111;2017-04-23;0.0;0.21451111111111107
K7lWdNUhCbcnEvI0NhGewg;-0.019790201467752455;-0.020645168168784034;-0.0214769185548489;A3A5KTNfqCF0lgRgasEXUg;16.400000000000002;-0.07559999999999989;2014-08-22;0.0;-0.07559999999999997
K7lWdNUhCbcnEvI0NhGewg;-0.01980195688799613;-0.020657833939394576;-0.02149046995558801;y77GGCw8wEyLK9gHrjOjTA;63.349999999999994;-1.0954;2013-05-09;-1.0;-0.09539999999999998
K7lWdNUhCbcnEvI0NhGewg;-0.019789806276569122;-0.020644778417092002;-0.02147653409494099;BGypylh2KjIr8GebzSU3fg;3.07;0.30638571428571426;2016-06-27;0.0;0.30638571428571426
K7lWdNUhCbcnEvI0NhGewg;-0.019781728302037838;-0.020636811629435314;-0.021468675474918708;6YYpJ59jfFCUHkGOpu2NTA;56.0;0.9407857142857141;2015-09-30;0.5;0.4407857142857142
K7lWdNUhCbcnEvI0NhGewg;-0.019786404735600893;-0.020641101478203083;-0.021472589236463335;7WNbJk1kuCjvzWWa8rhrLg;22.7;0.89385;2012-05-06;0.5;0.39385000000000003
K7lWdNUhCbcnEvI0NhGewg;-0.019787986777021205;-0.02064298396150388;-0.021474764003252433;aluji8INHoaDCFVX0MXh3A;9.8;1.20784;2013-12-05;1.0;0.20784
K7lWdNUhCbcnEvI0NhGewg;-0.01886087676683257;-0.01973893075963895;-0.020593141510328206;9bxdPvAhP6cuipD5s2UnCg;2693.0399999999995;0.25126000000000004;2014-04-13;0.0;0.25126
K7lWdNUhCbcnEvI0NhGewg;-0.01976213812339145;-0.020616182665718075;-0.02144703593396735;f2_ORdto2MUlxp6-LlmKgg;68.88;1.2310083333333335;2011-09-07;1.0;0.23100833333333334
K7lWdNUhCbcnEvI0NhGewg;-0.019751950074627045;-0.020604031929052358;-0.02143297580548853;GIU3smw_es5r6Q0LAD6hsw;83.77999999999999;1.3227153846153845;2017-10-23;1.0;0.3227153846153846
K7lWdNUhCbcnEvI0NhGewg;-0.019788314132250795;-0.020643306810949724;-0.02147508246926777;lAZP6KPG7Hr3cDFV6Cj_Lw;20.700000000000003;0.5033222222222222;2017-07-04;0.5;0.003322222222222211
K7lWdNUhCbcnEvI0NhGewg;-0.019789971190941502;-0.020644938604670315;-0.021476689684079453;ChRknkfs6vZCmsbh6h-RRA;8.93;0.01626666666666665;2012-04-04;0.0;0.016266666666666662
K7lWdNUhCbcnEvI0NhGewg;-0.019790665883573588;-0.020645626192292044;-0.021477370359624492;TFwbLXkrT7o9murAdP4U4A;8.39;-0.46077999999999997;2012-07-14;-0.5;0.03922000000000001
K7lWdNUhCbcnEvI0NhGewg;-0.019779715724778546;-0.02063390481428473;-0.02146489870458712;XjjjZc54ecJEgoEiISqybg;49.830000000000005;0.5962333333333332;2014-09-06;0.5;0.09623333333333335
K7lWdNUhCbcnEvI0NhGewg;-0.01979025358881903;-0.020645219572446027;-0.02147696926058673;-ZVMURXEsgV_FTI54da3Eg;0.66;-0.9960206896551724;2011-12-21;-1.0;0.003979310344827594
K7lWdNUhCbcnEvI0NhGewg;-0.019787676158043777;-0.020642469393469476;-0.02147405102432476;V7HunPFhSGy1L1racXS5PQ;17.21;0.7517714285714288;2015-06-10;0.5;0.2517714285714286
K7lWdNUhCbcnEvI0NhGewg;-0.01978853867695518;-0.020643397372043903;-0.021475042685028756;O6pRCKdaV0mCg2Sd2fvYqg;6.37;1.16765;2013-11-09;1.0;0.16765
K7lWdNUhCbcnEvI0NhGewg;-0.01978777326976533;-0.02064277339300502;-0.021474556293709757;mrpDR4jeLYun7bLMbw5a4w;13.389999999999999;1.0027142857142857;2017-04-16;0.5;0.5027142857142858
K7lWdNUhCbcnEvI0NhGewg;-0.019790418216784733;-0.020645419556913014;-0.021477203641462328;iDjEnEvxecN1B_0P8OyaSA;19.95;-0.11806666666666676;2013-06-16;-0.5;0.3819333333333333
K7lWdNUhCbcnEvI0NhGewg;-0.01978891707903596;-0.02064390145865369;-0.021475669043248935;jfpoVZZgUQNCxbfCgvIYAw;4.39;1.3010333333333333;2011-04-23;1.0;0.3010333333333333
K7lWdNUhCbcnEvI0NhGewg;-0.019788596706023176;-0.02064358549531975;-0.021475357369850512;sTW9zhp-fA5402oeh7vTDw;12.140000000000002;0.6917714285714287;2015-08-28;0.5;0.19177142857142856
K7lWdNUhCbcnEvI0NhGewg;-0.019771529632015783;-0.020623717544093534;-0.02145276459822476;Itzy1C-zulmAH0lPKpmZzA;103.05;0.9590999999999998;2012-12-31;0.5;0.45909999999999995
K7lWdNUhCbcnEvI0NhGewg;-0.019789852945083952;-0.020644824443251997;-0.021476579496188863;5H95qHb6byi7OggpORsIrg;0.3;0.7264538461538463;2012-09-04;0.5;0.22645384615384617
K7lWdNUhCbcnEvI0NhGewg;-0.019649620796369005;-0.020502056490792286;-0.021331344598828128;mqzisCyZ_tlpQt6HkNnhOw;216.86;1.3477333333333332;2013-05-07;1.0;0.3477333333333333
K7lWdNUhCbcnEvI0NhGewg;-0.019782623949185618;-0.020637694948714813;-0.021469546801088812;jvujzrSYXIncW2MwExDnvg;32.86;1.4122086956521738;2017-07-31;1.0;0.41220869565217394
K7lWdNUhCbcnEvI0NhGewg;-0.019792338157017975;-0.02064748520831805;-0.02147941104730422;PcfwKJJA9-H6ZNXAqNke9A;30.92;-0.43204;2017-08-07;-0.5;0.06795999999999999
K7lWdNUhCbcnEvI0NhGewg;-0.019786456384839557;-0.020641157047288416;-0.02147264861895315;hUU1WXCwY4P0kkwh1Xh3Zw;95.89;0.21550000000000002;2011-05-10;0.0;0.2155
K7lWdNUhCbcnEvI0NhGewg;-0.019789649844750734;-0.020644592870361134;-0.021476320223902334;BWjJ0mNxX5AuuKZpj-UrNg;3.8099999999999996;0.42738571428571426;2015-05-01;0.0;0.4273857142857143
K7lWdNUhCbcnEvI0NhGewg;-0.01978959048923712;-0.020644565599900577;-0.021476324167236882;bnQHA3oRyHyI8qNhH8FELw;2.28;0.8067562499999998;2017-03-26;0.5;0.30675625
K7lWdNUhCbcnEvI0NhGewg;-0.019791897120007285;-0.020646840481738593;-0.021478568162273337;aaIN_rmqIsimA2uJZaZxEg;20.28;-0.5784818181818182;2015-09-15;-0.5;-0.0784818181818182
K7lWdNUhCbcnEvI0NhGewg;-0.01979019378504754;-0.020645160591825418;-0.021476911080765104;ed829qSFurIExIaTRq7KZA;2.16;-0.4005142857142858;2017-07-16;-0.5;0.09948571428571427
